000062,深圳华强,75.93,刚进入上涨周期，可参与
000063,中兴通讯,21.14,已进入下跌周期末端，可适当参与
000065,北方国际,99.44,上涨趋势确立，可重点参与
000066,中国长城,20.23,已进入下跌周期末端，可适当参与
000068,华控赛格,20.0,已进入上涨周期末端，注意风险
000069,华侨城A,94.11,上涨趋势确立，可重点参与
000070,特发信息,20.83,已进入下跌周期末端，可适当参与
000078,海王生物,25.91,刚进入下跌周期，风险较大
000088,盐田港,20.13,已进入下跌周期末端，可适当参与
000089,深圳机场,67.31,已进入上涨周期末端，注意风险
000090,天健集团,20.0,已进入上涨周期末端，注意风险
000096,广聚能源,24.03,已进入下跌周期末端，可适当参与
000099,中信海直,42.84,已进入上涨周期末端，注意风险
000100,TCL科技,39.68,已进入下跌周期末端，可适当参与
000150,宜华健康,20.37,已进入下跌周期末端，可适当参与
000151,中成股份,20.66,已进入下跌周期末端，可适当参与
000153,丰原药业,21.58,已进入下跌周期末端，可适当参与
000155,川能动力,20.26,已进入下跌周期末端，可适当参与
000156,华数传媒,21.49,已进入下跌周期末端，可适当参与
000157,中联重科,74.6,刚进入上涨周期，可参与
000158,常山北明,23.99,已进入下跌周期末端，可适当参与
000159,国际实业,22.99,刚进入下跌周期，风险较大
000166,申万宏源,22.78,刚进入下跌周期，风险较大
000301,东方盛虹,81.03,上涨趋势确立，可重点参与
000333,美的集团,42.52,已进入上涨周期末端，注意风险
000338,潍柴动力,23.94,已进入下跌周期末端，可适当参与
000400,许继电气,20.59,已进入下跌周期末端，可适当参与
000401,冀东水泥,29.99,已进入下跌周期末端，可适当参与
000402,金融街,44.39,已进入下跌周期末端，可适当参与
000403,双林生物,95.99,上涨趋势确立，可重点参与
000404,长虹华意,20.06,已进入下跌周期末端，可适当参与
000407,胜利股份,20.57,已进入下跌周期末端，可适当参与
000408,藏格控股,20.45,已进入下跌周期末端，可适当参与
000409,ST地矿,97.02,刚进入上涨周期，可参与
000410,*ST沈机,20.85,已进入下跌周期末端，可适当参与
000411,英特集团,20.81,已进入下跌周期末端，可适当参与
000413,东旭光电,20.65,已进入下跌周期末端，可适当参与
000415,渤海租赁,20.8,已进入下跌周期末端，可适当参与
000416,民生控股,20.0,已进入下跌周期末端，可适当参与
000417,合肥百货,20.36,已进入下跌周期末端，可适当参与
000419,通程控股,20.2,已进入下跌周期末端，可适当参与
000420,吉林化纤,23.95,刚进入下跌周期，风险较大
000421,南京公用,20.89,已进入上涨周期末端，注意风险
000422,ST宜化,92.19,上涨趋势确立，可重点参与
000423,东阿阿胶,20.0,已进入上涨周期末端，注意风险
000425,徐工机械,20.24,已进入下跌周期末端，可适当参与
000426,兴业矿业,21.95,已进入下跌周期末端，可适当参与
000428,华天酒店,31.25,已进入上涨周期末端，注意风险
000429,粤高速A,32.86,已进入上涨周期末端，注意风险
000430,张家界,20.0,已进入下跌周期末端，可适当参与
000488,晨鸣纸业,20.1,已进入下跌周期末端，可适当参与
000498,山东路桥,26.71,已进入下跌周期末端，可适当参与
000501,鄂武商A,20.02,已进入下跌周期末端，可适当参与
000502,绿景控股,28.27,刚进入下跌周期，风险较大
000503,国新健康,23.21,刚进入下跌周期，风险较大
000504,*ST生物,56.45,已进入上涨周期末端，注意风险
000505,京粮控股,20.0,已进入上涨周期末端，注意风险
000506,中润资源,20.04,已进入下跌周期末端，可适当参与
000507,珠海港,21.19,已进入下跌周期末端，可适当参与
000509,*ST华塑,20.88,已进入下跌周期末端，可适当参与
000510,新金路,28.36,已进入下跌周期末端，可适当参与
000513,丽珠集团,21.39,已进入下跌周期末端，可适当参与
000514,渝开发,20.01,已进入下跌周期末端，可适当参与
000516,国际医学,23.48,刚进入下跌周期，风险较大
000517,荣安地产,20.37,已进入下跌周期末端，可适当参与
000518,四环生物,66.86,刚进入下跌周期，风险较大
000519,中兵红箭,20.0,已进入上涨周期末端，注意风险
000520,长航凤凰,99.74,上涨趋势确立，可重点参与
000521,长虹美菱,22.15,已进入下跌周期末端，可适当参与
000523,广州浪奇,20.01,已进入下跌周期末端，可适当参与
000524,岭南控股,20.45,已进入下跌周期末端，可适当参与
000525,红太阳,22.26,刚进入下跌周期，风险较大
000526,紫光学大,99.41,上涨趋势确立，可重点参与
000528,柳工,66.47,已进入上涨周期末端，注意风险
000529,广弘控股,50.18,已进入上涨周期末端，注意风险
000530,冰山冷热,22.97,已进入下跌周期末端，可适当参与
000531,穗恒运A,52.36,已进入上涨周期末端，注意风险
000532,华金资本,82.99,上涨趋势确立，可重点参与
000533,顺钠股份,74.29,刚进入上涨周期，可参与
000534,万泽股份,21.06,已进入下跌周期末端，可适当参与
000536,华映科技,22.83,刚进入下跌周期，风险较大
000537,广宇发展,28.46,已进入下跌周期末端，可适当参与
000538,云南白药,20.0,已进入上涨周期末端，注意风险
000539,粤电力A,20.53,已进入下跌周期末端，可适当参与
000540,中天金融,20.86,已进入下跌周期末端，可适当参与
000541,佛山照明,21.98,已进入下跌周期末端，可适当参与
000543,皖能电力,20.05,已进入下跌周期末端，可适当参与
000544,中原环保,35.87,已进入下跌周期末端，可适当参与
000545,金浦钛业,20.64,已进入下跌周期末端，可适当参与
000546,金圆股份,37.26,已进入上涨周期末端，注意风险
000547,航天发展,20.01,已进入下跌周期末端，可适当参与
000548,湖南投资,20.34,已进入下跌周期末端，可适当参与
000550,江铃汽车,20.17,已进入下跌周期末端，可适当参与
000551,创元科技,93.82,上涨趋势确立，可重点参与
000552,靖远煤电,20.18,已进入下跌周期末端，可适当参与
000553,安道麦A,25.93,刚进入下跌周期，风险较大
000554,泰山石油,20.0,已进入下跌周期末端，可适当参与
000555,神州信息,20.34,已进入下跌周期末端，可适当参与
000557,西部创业,20.0,已进入下跌周期末端，可适当参与
000558,莱茵体育,21.43,已进入下跌周期末端，可适当参与
000559,万向钱潮,20.18,已进入下跌周期末端，可适当参与
000560,我爱我家,24.38,已进入下跌周期末端，可适当参与
000561,烽火电子,20.59,已进入下跌周期末端，可适当参与
000563,陕国投A,20.12,已进入下跌周期末端，可适当参与
000564,供销大集,20.0,已进入上涨周期末端，注意风险
000565,渝三峡A,20.19,已进入下跌周期末端，可适当参与
000566,海南海药,34.6,已进入下跌周期末端，可适当参与
000567,海德股份,20.08,已进入下跌周期末端，可适当参与
000568,泸州老窖,76.54,上涨趋势确立，可重点参与
000570,苏常柴A,68.05,上涨趋势确立，可重点参与
000571,*ST大洲,20.66,已进入下跌周期末端，可适当参与
000572,*ST海马,20.46,已进入下跌周期末端，可适当参与
000573,粤宏远A,20.0,已进入下跌周期末端，可适当参与
000576,广东甘化,23.58,已进入下跌周期末端，可适当参与
000581,威孚高科,88.35,上涨趋势确立，可重点参与
000582,北部湾港,31.94,已进入上涨周期末端，注意风险
000584,哈工智能,21.43,已进入下跌周期末端，可适当参与
000585,ST东电,20.46,已进入下跌周期末端，可适当参与
000586,汇源通信,20.86,已进入下跌周期末端，可适当参与
000587,金洲慈航,20.99,已进入下跌周期末端，可适当参与
000589,贵州轮胎,20.0,已进入下跌周期末端，可适当参与
000590,启迪古汉,22.05,已进入下跌周期末端，可适当参与
000591,太阳能,25.44,已进入下跌周期末端，可适当参与
000592,平潭发展,20.17,已进入下跌周期末端，可适当参与
000593,大通燃气,21.13,已进入下跌周期末端，可适当参与
000595,宝塔实业,20.21,已进入下跌周期末端，可适当参与
000596,古井贡酒,72.48,上涨趋势确立，可重点参与
000597,东北制药,20.54,已进入下跌周期末端，可适当参与
000598,兴蓉环境,77.99,上涨趋势确立，可重点参与
000599,青岛双星,20.02,已进入下跌周期末端，可适当参与
000600,建投能源,56.2,已进入上涨周期末端，注意风险
000601,韶能股份,43.86,刚进入下跌周期，风险较大
000603,盛达资源,20.64,已进入下跌周期末端，可适当参与
000605,渤海股份,20.98,已进入下跌周期末端，可适当参与
000606,顺利办,21.52,已进入下跌周期末端，可适当参与
000607,华媒控股,88.71,上涨趋势确立，可重点参与
000608,阳光股份,61.51,已进入上涨周期末端，注意风险
000609,中迪投资,20.0,已进入上涨周期末端，注意风险
000610,西安旅游,20.84,已进入下跌周期末端，可适当参与
000611,*ST天首,20.96,已进入下跌周期末端，可适当参与
000612,焦作万方,20.1,已进入下跌周期末端，可适当参与
000613,大东海A,26.28,已进入下跌周期末端，可适当参与
000615,京汉股份,22.39,已进入下跌周期末端，可适当参与
000616,海航投资,24.08,刚进入下跌周期，风险较大
000617,中油资本,20.71,已进入下跌周期末端，可适当参与
000619,海螺型材,23.58,已进入下跌周期末端，可适当参与
000620,新华联,20.0,已进入下跌周期末端，可适当参与
000622,恒立实业,20.6,已进入下跌周期末端，可适当参与
000623,吉林敖东,21.3,已进入下跌周期末端，可适当参与
000625,长安汽车,23.14,已进入下跌周期末端，可适当参与
000626,远大控股,21.54,已进入下跌周期末端，可适当参与
000627,天茂集团,28.52,已进入下跌周期末端，可适当参与
000628,高新发展,20.88,已进入下跌周期末端，可适当参与
000629,攀钢钒钛,20.2,已进入下跌周期末端，可适当参与
000630,铜陵有色,20.21,已进入下跌周期末端，可适当参与
000631,顺发恒业,23.32,已进入上涨周期末端，注意风险
000632,三木集团,20.06,已进入下跌周期末端，可适当参与
000633,合金投资,21.6,已进入下跌周期末端，可适当参与
000635,英力特,22.29,刚进入下跌周期，风险较大
000636,风华高科,98.88,上涨趋势确立，可重点参与
000637,茂化实华,20.03,已进入下跌周期末端，可适当参与
000638,万方发展,20.48,已进入下跌周期末端，可适当参与
000639,西王食品,31.6,已进入下跌周期末端，可适当参与
000650,仁和药业,24.73,刚进入下跌周期，风险较大
000651,格力电器,83.34,上涨趋势确立，可重点参与
000652,泰达股份,20.21,已进入下跌周期末端，可适当参与
000655,金岭矿业,20.0,已进入下跌周期末端，可适当参与
000656,金科股份,20.12,已进入下跌周期末端，可适当参与
000657,中钨高新,22.94,已进入下跌周期末端，可适当参与
000659,珠海中富,20.03,已进入下跌周期末端，可适当参与
000661,长春高新,86.46,上涨趋势确立，可重点参与
000662,天夏智慧,22.04,已进入下跌周期末端，可适当参与
000663,永安林业,20.03,已进入下跌周期末端，可适当参与
000665,湖北广电,20.07,已进入下跌周期末端，可适当参与
000666,经纬纺机,21.43,已进入下跌周期末端，可适当参与
000667,美好置业,20.0,刚进入上涨周期，可参与
000668,荣丰控股,20.2,已进入下跌周期末端，可适当参与
000669,金鸿控股,21.7,已进入下跌周期末端，可适当参与
000670,*ST盈方,92.13,上涨趋势确立，可重点参与
000671,阳光城,21.92,已进入下跌周期末端，可适当参与
000672,上峰水泥,76.91,上涨趋势确立，可重点参与
000673,当代东方,20.0,已进入下跌周期末端，可适当参与
000676,智度股份,21.65,已进入下跌周期末端，可适当参与
000677,恒天海龙,20.43,已进入下跌周期末端，可适当参与
000678,襄阳轴承,21.18,已进入下跌周期末端，可适当参与
000679,大连友谊,21.02,已进入下跌周期末端，可适当参与
000680,山推股份,20.0,已进入上涨周期末端，注意风险
000681,视觉中国,50.48,已进入上涨周期末端，注意风险
000682,东方电子,80.28,刚进入上涨周期，可参与
000683,远兴能源,20.88,已进入下跌周期末端，可适当参与
000685,中山公用,97.8,上涨趋势确立，可重点参与
000686,东北证券,32.54,刚进入下跌周期，风险较大
000687,华讯方舟,21.43,已进入下跌周期末端，可适当参与
000688,国城矿业,24.49,刚进入下跌周期，风险较大
000690,宝新能源,20.04,已进入下跌周期末端，可适当参与
000691,亚太实业,48.28,已进入上涨周期末端，注意风险
000692,惠天热电,21.08,已进入下跌周期末端，可适当参与
000695,滨海能源,20.0,已进入下跌周期末端，可适当参与
000697,炼石航空,20.01,已进入下跌周期末端，可适当参与
000698,沈阳化工,21.63,已进入下跌周期末端，可适当参与
000700,模塑科技,38.31,已进入下跌周期末端，可适当参与
000701,厦门信达,20.04,已进入下跌周期末端，可适当参与
000702,正虹科技,24.74,已进入下跌周期末端，可适当参与
000703,恒逸石化,90.82,上涨趋势确立，可重点参与
000705,浙江震元,20.02,已进入下跌周期末端，可适当参与
000707,ST双环,21.84,已进入下跌周期末端，可适当参与
000708,中信特钢,79.34,刚进入上涨周期，可参与
000709,河钢股份,20.5,已进入下跌周期末端，可适当参与
000710,贝瑞基因,58.28,已进入上涨周期末端，注意风险
000711,京蓝科技,20.04,已进入下跌周期末端，可适当参与
000712,锦龙股份,21.31,已进入下跌周期末端，可适当参与
000713,丰乐种业,49.48,已进入上涨周期末端，注意风险
000715,中兴商业,20.04,已进入下跌周期末端，可适当参与
000716,黑芝麻,30.69,已进入下跌周期末端，可适当参与
000717,韶钢松山,20.03,已进入下跌周期末端，可适当参与
000718,苏宁环球,53.55,已进入上涨周期末端，注意风险
000719,中原传媒,61.4,已进入上涨周期末端，注意风险
000720,新能泰山,30.59,已进入下跌周期末端，可适当参与
000721,西安饮食,32.13,已进入下跌周期末端，可适当参与
000722,湖南发展,23.95,已进入下跌周期末端，可适当参与
000723,美锦能源,20.59,已进入下跌周期末端，可适当参与
000725,京东方A,23.01,已进入下跌周期末端，可适当参与
000726,鲁泰A,20.0,已进入下跌周期末端，可适当参与
000727,*ST东科,20.43,已进入下跌周期末端，可适当参与
000728,国元证券,20.55,已进入下跌周期末端，可适当参与
000729,燕京啤酒,20.0,刚进入上涨周期，可参与
000731,四川美丰,20.0,已进入上涨周期末端，注意风险
000732,泰禾集团,20.01,已进入下跌周期末端，可适当参与
000733,振华科技,34.0,已进入下跌周期末端，可适当参与
000735,罗牛山,21.94,已进入下跌周期末端，可适当参与
000736,中交地产,34.59,已进入下跌周期末端，可适当参与
000737,ST南风,20.97,已进入下跌周期末端，可适当参与
000738,航发控制,82.59,刚进入上涨周期，可参与
000739,普洛药业,20.19,已进入下跌周期末端，可适当参与
000750,国海证券,22.43,刚进入下跌周期，风险较大
000751,锌业股份,24.65,刚进入下跌周期，风险较大
000752,*ST西发,20.18,已进入下跌周期末端，可适当参与
000753,漳州发展,20.0,已进入下跌周期末端，可适当参与
000755,山西路桥,24.87,刚进入下跌周期，风险较大
000756,新华制药,20.03,已进入下跌周期末端，可适当参与
000757,浩物股份,20.18,已进入下跌周期末端，可适当参与
000758,中色股份,20.56,已进入下跌周期末端，可适当参与
000759,中百集团,20.41,已进入下跌周期末端，可适当参与
000760,*ST斯太,20.0,已进入上涨周期末端，注意风险
000761,本钢板材,22.01,已进入下跌周期末端，可适当参与
000762,西藏矿业,20.17,已进入下跌周期末端，可适当参与
000766,通化金马,20.12,已进入下跌周期末端，可适当参与
000767,漳泽电力,20.0,已进入上涨周期末端，注意风险
000768,中航飞机,58.25,已进入上涨周期末端，注意风险
000776,广发证券,20.0,已进入下跌周期末端，可适当参与
000777,中核科技,20.09,已进入下跌周期末端，可适当参与
000778,新兴铸管,20.32,已进入下跌周期末端，可适当参与
000779,甘咨询,21.32,已进入下跌周期末端，可适当参与
000780,平庄能源,22.74,刚进入下跌周期，风险较大
000782,美达股份,22.49,已进入下跌周期末端，可适当参与
000783,长江证券,20.19,已进入下跌周期末端，可适当参与
000785,居然之家,20.0,已进入下跌周期末端，可适当参与
000786,北新建材,24.29,已进入下跌周期末端，可适当参与
000788,北大医药,24.54,刚进入下跌周期，风险较大
000789,万年青,44.39,已进入上涨周期末端，注意风险
000790,华神科技,20.53,已进入下跌周期末端，可适当参与
000791,甘肃电投,29.53,已进入下跌周期末端，可适当参与
000792,*ST盐湖,20.43,已进入下跌周期末端，可适当参与
000793,华闻集团,21.39,已进入下跌周期末端，可适当参与
000795,英洛华,20.01,已进入下跌周期末端，可适当参与
000796,凯撒旅业,46.59,已进入上涨周期末端，注意风险
000797,中国武夷,38.79,已进入下跌周期末端，可适当参与
000798,中水渔业,24.31,已进入下跌周期末端，可适当参与
000799,酒鬼酒,80.26,上涨趋势确立，可重点参与
000800,一汽轿车,20.2,已进入下跌周期末端，可适当参与
000801,四川九洲,44.75,已进入上涨周期末端，注意风险
000802,北京文化,20.24,已进入下跌周期末端，可适当参与
000803,金宇车城,24.1,刚进入下跌周期，风险较大
000806,ST银河,20.01,已进入下跌周期末端，可适当参与
000807,云铝股份,42.69,刚进入上涨周期，可参与
000809,铁岭新城,20.39,已进入下跌周期末端，可适当参与
000810,创维数字,24.77,已进入下跌周期末端，可适当参与
000811,冰轮环境,28.99,刚进入下跌周期，风险较大
000812,陕西金叶,23.7,已进入下跌周期末端，可适当参与
000813,德展健康,20.24,已进入下跌周期末端，可适当参与
000815,美利云,23.28,已进入下跌周期末端，可适当参与
000816,ST慧业,91.12,上涨趋势确立，可重点参与
000818,航锦科技,30.24,已进入下跌周期末端，可适当参与
000819,岳阳兴长,40.81,刚进入下跌周期，风险较大
000820,*ST节能,20.33,已进入下跌周期末端，可适当参与
000821,京山轻机,20.0,已进入下跌周期末端，可适当参与
000822,山东海化,22.04,已进入下跌周期末端，可适当参与
000823,超声电子,25.42,已进入下跌周期末端，可适当参与
000825,太钢不锈,20.24,已进入下跌周期末端，可适当参与
000826,启迪环境,22.38,刚进入下跌周期，风险较大
000828,东莞控股,80.99,上涨趋势确立，可重点参与
000829,天音控股,20.07,已进入下跌周期末端，可适当参与
000830,鲁西化工,21.22,已进入下跌周期末端，可适当参与
000831,五矿稀土,20.42,已进入下跌周期末端，可适当参与
000833,粤桂股份,20.64,已进入下跌周期末端，可适当参与
000835,长城动漫,20.18,已进入下跌周期末端，可适当参与
000836,富通鑫茂,20.86,已进入下跌周期末端，可适当参与
000837,秦川机床,26.89,已进入下跌周期末端，可适当参与
000838,财信发展,20.94,已进入下跌周期末端，可适当参与
000839,中信国安,20.02,已进入下跌周期末端，可适当参与
000848,承德露露,20.68,已进入下跌周期末端，可适当参与
000850,华茂股份,20.84,已进入下跌周期末端，可适当参与
000851,高鸿股份,96.11,上涨趋势确立，可重点参与
000852,石化机械,20.81,已进入下跌周期末端，可适当参与
000856,冀东装备,20.45,已进入下跌周期末端，可适当参与
000858,五粮液,65.36,已进入上涨周期末端，注意风险
000859,国风塑业,79.64,上涨趋势确立，可重点参与
000860,顺鑫农业,72.91,刚进入下跌周期，风险较大
000861,海印股份,27.44,已进入上涨周期末端，注意风险
000862,银星能源,23.83,刚进入下跌周期，风险较大
000863,三湘印象,21.45,已进入下跌周期末端，可适当参与
000868,*ST安凯,20.07,已进入下跌周期末端，可适当参与
000869,张裕A,46.76,已进入上涨周期末端，注意风险
000875,吉电股份,88.89,上涨趋势确立，可重点参与
000876,新希望,83.12,上涨趋势确立，可重点参与
000877,天山股份,75.64,刚进入上涨周期，可参与
000878,云南铜业,22.26,刚进入下跌周期，风险较大
000880,潍柴重机,75.0,上涨趋势确立，可重点参与
000881,中广核技,21.23,已进入下跌周期末端，可适当参与
000882,华联股份,36.05,已进入下跌周期末端，可适当参与
000883,湖北能源,56.8,已进入上涨周期末端，注意风险
000885,城发环境,34.31,刚进入下跌周期，风险较大
000886,海南高速,34.34,已进入下跌周期末端，可适当参与
000887,中鼎股份,20.1,已进入下跌周期末端，可适当参与
000888,峨眉山A,20.79,已进入下跌周期末端，可适当参与
000889,中嘉博创,23.92,刚进入下跌周期，风险较大
000890,法尔胜,20.55,已进入下跌周期末端，可适当参与
000892,欢瑞世纪,20.69,已进入下跌周期末端，可适当参与
000893,东凌国际,20.01,已进入下跌周期末端，可适当参与
000895,双汇发展,47.57,已进入上涨周期末端，注意风险
000897,*ST津滨,20.35,已进入下跌周期末端，可适当参与
000898,鞍钢股份,20.96,已进入下跌周期末端，可适当参与
000899,赣能股份,20.96,已进入下跌周期末端，可适当参与
000900,现代投资,20.69,已进入下跌周期末端，可适当参与
000901,航天科技,22.0,已进入下跌周期末端，可适当参与
000902,新洋丰,89.09,上涨趋势确立，可重点参与
000903,云内动力,99.7,刚进入下跌周期，风险较大
000905,厦门港务,21.0,已进入下跌周期末端，可适当参与
000906,浙商中拓,28.37,已进入下跌周期末端，可适当参与
000908,景峰医药,28.93,刚进入下跌周期，风险较大
000909,数源科技,21.29,已进入下跌周期末端，可适当参与
000910,大亚圣象,20.0,刚进入上涨周期，可参与
000911,*ST南糖,20.09,已进入下跌周期末端，可适当参与
000912,泸天化,20.74,已进入下跌周期末端，可适当参与
000913,钱江摩托,23.52,已进入下跌周期末端，可适当参与
000915,山大华特,81.81,上涨趋势确立，可重点参与
000917,电广传媒,48.9,刚进入上涨周期，可参与
000918,嘉凯城,20.27,已进入下跌周期末端，可适当参与
000919,金陵药业,47.64,刚进入下跌周期，风险较大
000920,南方汇通,20.02,已进入下跌周期末端，可适当参与
000921,海信家电,24.62,已进入下跌周期末端，可适当参与
000922,佳电股份,20.32,已进入下跌周期末端，可适当参与
000923,河钢资源,20.16,已进入下跌周期末端，可适当参与
000925,众合科技,20.34,已进入下跌周期末端，可适当参与
000926,福星股份,38.63,已进入下跌周期末端，可适当参与
000927,*ST夏利,20.01,已进入下跌周期末端，可适当参与
000928,中钢国际,20.41,已进入下跌周期末端，可适当参与
000929,兰州黄河,20.42,已进入下跌周期末端，可适当参与
000930,中粮科技,82.23,上涨趋势确立，可重点参与
000931,中关村,20.77,已进入下跌周期末端，可适当参与
000932,华菱钢铁,21.39,已进入下跌周期末端，可适当参与
000933,神火股份,20.04,已进入下跌周期末端，可适当参与
000935,四川双马,66.2,刚进入上涨周期，可参与
000936,华西股份,68.43,上涨趋势确立，可重点参与
000937,冀中能源,20.0,已进入下跌周期末端，可适当参与
000938,紫光股份,74.62,上涨趋势确立，可重点参与
000948,南天信息,20.17,已进入下跌周期末端，可适当参与
000949,新乡化纤,22.05,已进入下跌周期末端，可适当参与
000950,重药控股,22.73,刚进入下跌周期，风险较大
000951,中国重汽,70.63,上涨趋势确立，可重点参与
000952,广济药业,26.73,刚进入下跌周期，风险较大
000953,*ST河化,20.23,已进入下跌周期末端，可适当参与
000955,欣龙控股,20.11,已进入下跌周期末端，可适当参与
000957,中通客车,20.04,已进入下跌周期末端，可适当参与
000958,东方能源,20.15,已进入下跌周期末端，可适当参与
000959,首钢股份,21.45,已进入下跌周期末端，可适当参与
000960,锡业股份,21.64,已进入下跌周期末端，可适当参与
000961,中南建设,20.0,刚进入上涨周期，可参与
000962,东方钽业,20.03,已进入下跌周期末端，可适当参与
000963,华东医药,82.52,上涨趋势确立，可重点参与
000965,天保基建,76.79,上涨趋势确立，可重点参与
000966,长源电力,68.65,上涨趋势确立，可重点参与
000967,盈峰环境,84.37,上涨趋势确立，可重点参与
000968,蓝焰控股,25.06,刚进入下跌周期，风险较大
000969,安泰科技,21.54,已进入下跌周期末端，可适当参与
000970,中科三环,20.37,已进入下跌周期末端，可适当参与
000971,*ST高升,36.18,已进入上涨周期末端，注意风险
000972,ST中基,20.12,已进入下跌周期末端，可适当参与
000973,佛塑科技,20.46,已进入下跌周期末端，可适当参与
000975,银泰黄金,61.01,已进入上涨周期末端，注意风险
000976,华铁股份,23.34,已进入下跌周期末端，可适当参与
000977,浪潮信息,72.96,刚进入上涨周期，可参与
000978,桂林旅游,20.09,已进入下跌周期末端，可适当参与
000980,众泰汽车,20.0,已进入下跌周期末端，可适当参与
000981,ST银亿,20.26,已进入下跌周期末端，可适当参与
000982,*ST中绒,82.57,上涨趋势确立，可重点参与
000983,西山煤电,21.04,已进入下跌周期末端，可适当参与
000985,大庆华科,30.01,刚进入下跌周期，风险较大
000987,越秀金控,49.12,已进入上涨周期末端，注意风险
000988,华工科技,30.49,已进入下跌周期末端，可适当参与
000989,九芝堂,45.94,已进入上涨周期末端，注意风险
000990,诚志股份,22.87,刚进入下跌周期，风险较大
000993,闽东电力,20.83,已进入下跌周期末端，可适当参与
000996,中国中期,20.01,已进入下跌周期末端，可适当参与
000997,新大陆,20.22,已进入下跌周期末端，可适当参与
000998,隆平高科,20.41,已进入下跌周期末端，可适当参与
000999,华润三九,20.16,已进入下跌周期末端，可适当参与
001696,宗申动力,79.24,上涨趋势确立，可重点参与
001872,招商港口,20.73,已进入下跌周期末端，可适当参与
001896,豫能控股,22.88,刚进入下跌周期，风险较大
001914,招商积余,42.68,已进入上涨周期末端，注意风险
001965,招商公路,67.63,已进入上涨周期末端，注意风险
001979,招商蛇口,66.28,已进入上涨周期末端，注意风险
002001,新和成,21.88,已进入下跌周期末端，可适当参与
002002,鸿达兴业,20.09,已进入下跌周期末端，可适当参与
002003,伟星股份,23.5,刚进入下跌周期，风险较大
002004,华邦健康,36.75,已进入上涨周期末端，注意风险
002005,*ST德豪,23.02,刚进入下跌周期，风险较大
002006,精功科技,20.03,已进入下跌周期末端，可适当参与
002007,华兰生物,37.31,已进入上涨周期末端，注意风险
002008,大族激光,23.08,已进入下跌周期末端，可适当参与
002009,天奇股份,32.25,刚进入下跌周期，风险较大
002010,传化智联,20.09,已进入下跌周期末端，可适当参与
002011,盾安环境,20.15,已进入下跌周期末端，可适当参与
002012,凯恩股份,21.15,已进入下跌周期末端，可适当参与
002013,中航机电,43.2,已进入上涨周期末端，注意风险
002014,永新股份,20.46,已进入下跌周期末端，可适当参与
002015,协鑫能科,20.47,已进入下跌周期末端，可适当参与
002016,世荣兆业,38.04,刚进入下跌周期，风险较大
002017,东信和平,20.12,已进入下跌周期末端，可适当参与
002019,亿帆医药,77.86,上涨趋势确立，可重点参与
002020,京新药业,20.35,已进入下跌周期末端，可适当参与
002021,*ST中捷,22.1,已进入下跌周期末端，可适当参与
